gene_symbol,ensembl_id,score,disease_name,efo_id
PREX2,ENSG00000046889,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
RXRA,ENSG00000186350,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
NBN,ENSG00000104320,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
MUTYH,ENSG00000132781,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
CAMTA1,ENSG00000171735,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
BCL9L,ENSG00000186174,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
HIP1,ENSG00000127946,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
TNFRSF14,ENSG00000157873,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
RAD51D,ENSG00000185379,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
NTRK2,ENSG00000148053,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
ARHGAP26,ENSG00000145819,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
RMI2,ENSG00000175643,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
ROBO2,ENSG00000185008,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
BCL3,ENSG00000069399,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
DAXX,ENSG00000204209,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
IKZF1,ENSG00000185811,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
ARID2,ENSG00000189079,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
PAX3,ENSG00000135903,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
MAP2K4,ENSG00000065559,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
PRKAR1A,ENSG00000108946,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
FANCC,ENSG00000158169,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
GRIN2A,ENSG00000183454,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
ERCC2,ENSG00000104884,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
GNAQ,ENSG00000156052,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
UBR5,ENSG00000104517,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
FEV,ENSG00000163497,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
MYH9,ENSG00000100345,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
XPO1,ENSG00000082898,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
RAD21,ENSG00000164754,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
NCOA4,ENSG00000266412,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
PTPRD,ENSG00000153707,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
FLI1,ENSG00000151702,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
NRG1,ENSG00000157168,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
CEBPA,ENSG00000245848,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
PAX5,ENSG00000196092,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
CNOT3,ENSG00000088038,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
TCF12,ENSG00000140262,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
SF3B1,ENSG00000115524,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
LPP,ENSG00000145012,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
RAP1GDS1,ENSG00000138698,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
IKBKB,ENSG00000104365,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
CBFB,ENSG00000067955,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
ZNF521,ENSG00000198795,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
GNAS,ENSG00000087460,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
PIK3R2,ENSG00000105647,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
ATR,ENSG00000175054,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
ETV5,ENSG00000244405,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
FGFR4,ENSG00000160867,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
SDHC,ENSG00000143252,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
TNFAIP3,ENSG00000118503,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
ROS1,ENSG00000047936,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
PHF6,ENSG00000156531,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
GATA2,ENSG00000179348,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
ARHGEF12,ENSG00000196914,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
CDH11,ENSG00000140937,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
MN1,ENSG00000169184,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
PABPC1,ENSG00000070756,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
SYK,ENSG00000165025,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
EWSR1,ENSG00000182944,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
CDC73,ENSG00000134371,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
TET2,ENSG00000168769,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
IRF4,ENSG00000137265,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
TRIM33,ENSG00000197323,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
SRSF3,ENSG00000112081,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
CTNNA2,ENSG00000066032,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
NFKB2,ENSG00000077150,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
ARID1B,ENSG00000049618,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
SOCS1,ENSG00000185338,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
SMO,ENSG00000128602,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
STAG2,ENSG00000101972,0.1847899273423509,Testicular Germ Cell Tumor,EFO_1000566
GPR160,ENSG00000173890,0.17725169804134427,Testicular Germ Cell Tumor,EFO_1000566
SUGCT,ENSG00000175600,0.17627944577440802,Testicular Germ Cell Tumor,EFO_1000566
ZNF681,ENSG00000196172,0.17505465139133103,Testicular Germ Cell Tumor,EFO_1000566
SLC25A44,ENSG00000160785,0.16746346777474194,Testicular Germ Cell Tumor,EFO_1000566
ZFP64,ENSG00000020256,0.16229321912405886,Testicular Germ Cell Tumor,EFO_1000566
MLKL,ENSG00000168404,0.15632039972232106,Testicular Germ Cell Tumor,EFO_1000566
CLUL1,ENSG00000079101,0.1543623230348201,Testicular Germ Cell Tumor,EFO_1000566
RPSA2,ENSG00000288920,0.1474440190931874,Testicular Germ Cell Tumor,EFO_1000566
USP35,ENSG00000118369,0.1383897596593047,Testicular Germ Cell Tumor,EFO_1000566
G3BP2,ENSG00000138757,0.13720822959580256,Testicular Germ Cell Tumor,EFO_1000566
PMF1,ENSG00000160783,0.12248198537335632,Testicular Germ Cell Tumor,EFO_1000566
YBEY,ENSG00000182362,0.12007278343098066,Testicular Germ Cell Tumor,EFO_1000566
EPHA3,ENSG00000044524,0.1154937045889693,Testicular Germ Cell Tumor,EFO_1000566
ZNRF3,ENSG00000183579,0.1154937045889693,Testicular Germ Cell Tumor,EFO_1000566
TEX14,ENSG00000121101,0.09816523903505625,Testicular Germ Cell Tumor,EFO_1000566
LRP11,ENSG00000120256,0.09799122763972945,Testicular Germ Cell Tumor,EFO_1000566
TSHR,ENSG00000165409,0.09692231689106304,Testicular Germ Cell Tumor,EFO_1000566
MACC1,ENSG00000183742,0.09424286294459895,Testicular Germ Cell Tumor,EFO_1000566
KTN1,ENSG00000126777,0.09424286294459895,Testicular Germ Cell Tumor,EFO_1000566
SNX29,ENSG00000048471,0.09424286294459895,Testicular Germ Cell Tumor,EFO_1000566
SETDB1,ENSG00000143379,0.09424286294459895,Testicular Germ Cell Tumor,EFO_1000566
GSK3B,ENSG00000082701,0.09356529987767699,Testicular Germ Cell Tumor,EFO_1000566
HSP90AA1,ENSG00000080824,0.0933189133078872,Testicular Germ Cell Tumor,EFO_1000566
LIFR,ENSG00000113594,0.0933189133078872,Testicular Germ Cell Tumor,EFO_1000566
PRCC,ENSG00000143294,0.0929493334532025,Testicular Germ Cell Tumor,EFO_1000566
STRN,ENSG00000115808,0.0929493334532025,Testicular Germ Cell Tumor,EFO_1000566
PRDM2,ENSG00000116731,0.09285693848953132,Testicular Germ Cell Tumor,EFO_1000566
EIF1AX,ENSG00000173674,0.09276454352586014,Testicular Germ Cell Tumor,EFO_1000566
PLEC,ENSG00000178209,0.09276454352586014,Testicular Germ Cell Tumor,EFO_1000566
DNAJB1,ENSG00000132002,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
GPC5,ENSG00000179399,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
SMARCD1,ENSG00000066117,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
NFIB,ENSG00000147862,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
ARHGEF10L,ENSG00000074964,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
CDH10,ENSG00000040731,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
NBEA,ENSG00000172915,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
CDH17,ENSG00000079112,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
CUL3,ENSG00000036257,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
FAT3,ENSG00000165323,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
NSD1,ENSG00000165671,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
NCOA1,ENSG00000084676,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
ASPSCR1,ENSG00000169696,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
NUP214,ENSG00000126883,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
SPECC1,ENSG00000128487,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
NCKIPSD,ENSG00000213672,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
LASP1,ENSG00000002834,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
ERC1,ENSG00000082805,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
MYO5A,ENSG00000197535,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
MB21D2,ENSG00000180611,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
GLI1,ENSG00000111087,0.09239496367117545,Testicular Germ Cell Tumor,EFO_1000566
